Timestamp,Measurement
02/17/2014 03:06:01,0.6347946463873058
02/17/2014 03:06:02,0.7686043906634233
02/17/2014 03:06:03,0.7136066501793451
02/17/2014 03:06:04,0.889842171513061
02/17/2014 03:06:05,0.509899638930328
02/17/2014 03:06:06,0.8591953423041766
02/17/2014 03:06:07,0.2553995017019006
02/17/2014 03:06:08,0.7485301164998913
02/17/2014 03:06:09,0.8102080651665278
02/17/2014 03:06:10,0.18019811857283852
02/17/2014 03:06:11,0.47918442078556134
02/17/2014 03:06:12,0.5015028469553614
02/17/2014 03:06:13,0.42677103246625236
02/17/2014 03:06:14,0.3768176255116058
02/17/2014 03:06:15,0.6266893649992439
02/17/2014 03:06:16,0.8711912574745713
02/17/2014 03:06:17,0.22068275568772067
02/17/2014 03:06:18,0.4529962719101335
02/17/2014 03:06:19,0.4941257253220295
02/17/2014 03:06:20,0.41514734794544483
02/17/2014 03:06:21,0.42407581893277935
02/17/2014 03:06:22,0.6596389151903015
02/17/2014 03:06:23,0.9963335818857257
02/17/2014 03:06:24,0.9279814907546967
02/17/2014 03:06:25,0.5460076302661466
02/17/2014 03:06:26,0.48421618391957444
02/17/2014 03:06:27,0.22476424694395136
02/17/2014 03:06:28,0.941716926441515
02/17/2014 03:06:29,0.1513497538653702
02/17/2014 03:06:30,0.8948359794153053
02/17/2014 03:06:31,0.13653119158436355
02/17/2014 03:06:32,0.2840083206071985
02/17/2014 03:06:33,0.8255680836562665
02/17/2014 03:06:34,0.43627066921260926
02/17/2014 03:06:35,0.02288543001277976
02/17/2014 03:06:36,0.7417463883387182
02/17/2014 03:06:37,0.24369365124275566
02/17/2014 03:06:38,0.628638005090815
02/17/2014 03:06:39,0.5747491571938599
02/17/2014 03:06:40,0.9574158870377056
02/17/2014 03:06:41,0.5035223865309165
02/17/2014 03:06:42,0.0982451830306561
02/17/2014 03:06:43,0.009875674732556461
02/17/2014 03:06:44,0.4017866066865754
02/17/2014 03:06:45,0.6649936444232398
02/17/2014 03:06:46,0.9747211531530975
02/17/2014 03:06:47,0.15451227537889345
02/17/2014 03:06:48,0.375559267147902
02/17/2014 03:06:49,0.7634432318239137
02/17/2014 03:06:50,0.06691715625249461
02/17/2014 03:06:51,0.5361400181210024
02/17/2014 03:06:52,0.66526740014667
02/17/2014 03:06:53,0.11438187393743937
02/17/2014 03:06:54,0.5974756588860785
02/17/2014 03:06:55,0.22661831601887328
02/17/2014 03:06:56,0.25849057921188545
02/17/2014 03:06:57,0.5574627263820356
02/17/2014 03:06:58,0.178112233041253
02/17/2014 03:06:59,0.0817421951351015
02/17/2014 03:07:00,0.8560849956900652
02/17/2014 03:07:01,0.3425525219250708
02/17/2014 03:07:02,0.7337602686534439
02/17/2014 03:07:03,0.28475331115926716
02/17/2014 03:07:04,0.7491361051929711
02/17/2014 03:07:05,0.11559510790798377
02/17/2014 03:07:06,0.19953770081949518
02/17/2014 03:07:07,0.15622938821931975
02/17/2014 03:07:08,0.4359414561527791
02/17/2014 03:07:09,0.06793645829944506
02/17/2014 03:07:10,0.9672381686555898
02/17/2014 03:07:11,0.5062482231367283
02/17/2014 03:07:12,0.3438822992144839
02/17/2014 03:07:13,0.8221173782836763
02/17/2014 03:07:14,0.7618854221382222
02/17/2014 03:07:15,0.3849946609273317
02/17/2014 03:07:16,0.25743620165784475
02/17/2014 03:07:17,0.30174621153529724
02/17/2014 03:07:18,0.17044854808657028
02/17/2014 03:07:19,0.7333914494146503
02/17/2014 03:07:20,0.8830114710493002
02/17/2014 03:07:21,0.4146491861088054
02/17/2014 03:07:22,0.546341742132675
02/17/2014 03:07:23,0.125760520253399
02/17/2014 03:07:24,0.08423319712423394
02/17/2014 03:07:25,0.3938610550746242
02/17/2014 03:07:26,0.5719229267249589
02/17/2014 03:07:27,0.7904303549257086
02/17/2014 03:07:28,0.8559891640622322
02/17/2014 03:07:29,0.3619446058330916
02/17/2014 03:07:30,0.5308382519902093
02/17/2014 03:07:31,0.7263098859931834
02/17/2014 03:07:32,0.7523542762608704
02/17/2014 03:07:33,0.0004467272585751969
02/17/2014 03:07:34,0.8445861435640325
02/17/2014 03:07:35,0.6172037238052895
02/17/2014 03:07:36,0.0897877731638137
02/17/2014 03:07:37,0.44623615635690383
02/17/2014 03:07:38,0.9322702764961929
02/17/2014 03:07:39,0.6176902990521421
02/17/2014 03:07:40,0.9628130675709871
02/17/2014 03:07:41,0.5076820874338869
02/17/2014 03:07:42,0.07765982977400687
02/17/2014 03:07:43,0.32059165085930375
02/17/2014 03:07:44,0.2973779106326362
02/17/2014 03:07:45,0.8139050433985607
02/17/2014 03:07:46,0.4267553712425233
02/17/2014 03:07:47,0.6539549167874076
02/17/2014 03:07:48,0.574301244874166
02/17/2014 03:07:49,0.8966223291734585
02/17/2014 03:07:50,0.19463878915283717
02/17/2014 03:07:51,0.9766795560451147
02/17/2014 03:07:52,0.6260516163573541
02/17/2014 03:07:53,0.45907028081058043
02/17/2014 03:07:54,0.4803919047927717
02/17/2014 03:07:55,0.7861188142850237
02/17/2014 03:07:56,0.7321078015861876
02/17/2014 03:07:57,0.5778870717454752
02/17/2014 03:07:58,0.10331392530796835
02/17/2014 03:07:59,0.604720816704484
02/17/2014 03:08:00,0.4581488796261127
02/17/2014 03:08:01,0.44220356091785695
